id_llamada,fecha,distrito,duracion_minutes,recursos_desplegados,distancia_km,tipo
3801,2025-03-29 19:47:03,Centro,75,5,2,Fuego
3802,2024-07-20 09:58:37,Norte,60,2,2,Accidente
3803,2025-06-03 17:10:09,Norte,155,4,15,Accidente
3804,2025-05-24 09:28:57,Norte,29,1,18,Accidente
3805,2025-03-31 20:59:08,Este,109,9,9,Fuego
3806,2024-12-24 11:14:12,Oeste,138,1,3,Accidente
3807,2025-05-18 03:56:36,Centro,123,6,4,Accidente
3808,2025-01-19 10:00:46,Sur,166,7,15,Fuego
3809,2025-03-19 08:42:35,Oeste,13,3,5,Accidente
3810,2025-06-16 05:31:23,Este,64,1,5,Accidente
3811,2025-04-05 22:10:09,Oeste,129,7,10,Neutral
3812,2025-05-23 16:29:08,Oeste,53,3,16,Accidente
3813,2025-02-11 19:38:36,Este,55,6,12,Neutral
3814,2025-05-12 07:03:54,Norte,74,6,14,Accidente
3815,2024-09-22 21:45:56,Norte,41,4,11,Accidente
3816,2025-02-24 02:19:40,Centro,35,6,19,Neutral
3817,2025-05-26 19:17:26,Centro,173,4,6,Accidente
3818,2025-04-30 05:44:26,Norte,66,8,10,Neutral
3819,2025-01-31 21:35:30,Sur,97,9,3,Accidente
3820,2024-06-19 14:50:35,Oeste,18,2,15,Neutral
3821,2025-03-13 10:04:25,Sur,168,7,11,Neutral
3822,2024-10-31 06:38:48,Oeste,168,9,2,Accidente
3823,2024-12-07 18:41:39,Norte,83,9,6,Accidente
3824,2024-06-28 11:34:57,Centro,12,5,17,Neutral
3825,2024-07-23 12:10:51,Centro,158,1,18,Fuego
3826,2024-10-16 18:52:11,Sur,40,6,4,Accidente
3827,2024-11-08 05:34:03,Centro,52,8,9,Accidente
3828,2024-09-24 18:07:55,Norte,89,1,10,Fuego
3829,2024-07-14 23:36:28,Sur,32,2,2,Fuego
3830,2024-08-08 05:39:09,Oeste,55,1,11,Neutral
3831,2024-10-31 16:49:01,Centro,108,5,11,Accidente
3832,2024-09-19 10:38:14,Este,174,2,11,Neutral
3833,2024-07-08 10:53:23,Centro,105,4,1,Accidente
3834,2025-03-15 22:04:30,Oeste,33,1,14,Fuego
3835,2024-12-25 23:18:50,Sur,131,7,1,Neutral
3836,2024-11-08 18:34:52,Oeste,86,8,9,Accidente
3837,2025-06-09 11:59:21,Este,14,5,1,Accidente
3838,2024-08-20 02:29:33,Norte,110,2,4,Fuego
3839,2024-11-16 03:27:02,Centro,171,8,1,Fuego
3840,2025-04-08 20:15:51,Sur,5,1,19,Accidente
3841,2025-01-24 12:34:35,Norte,43,7,10,Fuego
3842,2025-02-03 11:51:14,Oeste,25,1,15,Fuego
3843,2024-09-21 11:07:48,Sur,69,6,4,Neutral
3844,2025-05-07 04:59:07,Norte,19,6,14,Accidente
3845,2025-02-26 05:16:49,Sur,136,5,5,Neutral
3846,2025-02-16 16:40:07,Este,65,2,15,Fuego
3847,2025-02-15 04:20:02,Este,152,2,15,Accidente
3848,2025-06-02 10:33:50,Centro,142,9,16,Fuego
3849,2024-10-19 22:40:49,Centro,91,5,16,Fuego
3850,2025-05-02 16:37:08,Este,109,5,4,Accidente
3851,2025-03-02 00:50:57,Sur,38,7,9,Fuego
3852,2024-09-26 05:47:37,Este,128,6,1,Neutral
3853,2024-09-04 05:29:46,Centro,114,2,5,Accidente
3854,2024-12-28 12:33:13,Este,37,1,9,Fuego
3855,2024-07-22 16:58:05,Este,102,5,5,Fuego
3856,2024-12-30 03:52:21,Sur,65,4,4,Fuego
3857,2025-04-28 04:11:59,Norte,14,3,16,Accidente
3858,2024-09-30 12:14:33,Centro,88,2,2,Neutral
3859,2025-04-22 20:42:51,Sur,69,2,16,Fuego
3860,2024-09-29 22:10:36,Este,81,4,18,Fuego
3861,2025-06-13 13:48:26,Este,5,2,2,Fuego
3862,2025-03-11 17:38:30,Norte,137,4,16,Accidente
3863,2024-10-28 19:45:25,Centro,84,3,1,Fuego
3864,2024-12-06 08:34:04,Centro,19,9,16,Fuego
3865,2025-04-06 10:20:07,Oeste,32,7,3,Fuego
3866,2025-01-25 16:05:59,Centro,27,3,15,Accidente
3867,2025-02-21 08:40:33,Norte,113,8,11,Neutral
3868,2024-11-04 14:23:05,Oeste,111,9,10,Accidente
3869,2024-06-26 17:42:52,Oeste,149,7,17,Neutral
3870,2025-04-12 23:09:14,Este,117,6,4,Neutral
3871,2024-09-05 00:45:23,Este,102,4,17,Accidente
3872,2025-02-22 17:31:26,Centro,145,5,4,Fuego
3873,2024-12-02 13:42:24,Oeste,146,8,19,Neutral
3874,2024-07-05 06:47:30,Este,143,3,1,Fuego
3875,2025-01-12 08:19:03,Norte,32,2,14,Neutral
3876,2025-03-17 20:34:37,Este,46,3,11,Fuego
3877,2024-06-23 23:59:18,Este,103,7,7,Fuego
3878,2024-12-28 14:30:32,Oeste,65,8,17,Accidente
3879,2024-07-01 08:03:45,Oeste,127,1,4,Fuego
3880,2025-03-05 00:06:06,Sur,68,7,10,Neutral
3881,2024-08-21 02:03:51,Norte,35,9,17,Fuego
3882,2024-12-10 09:17:58,Oeste,85,3,4,Fuego
3883,2025-03-08 05:17:12,Centro,14,3,19,Fuego
3884,2024-08-26 09:09:16,Norte,12,8,18,Neutral
3885,2025-04-30 10:33:00,Norte,153,4,17,Neutral
3886,2025-05-07 21:47:41,Oeste,63,8,6,Neutral
3887,2024-11-09 20:03:52,Norte,34,5,7,Fuego
3888,2024-06-28 23:48:12,Oeste,149,3,6,Accidente
3889,2024-10-15 08:52:18,Este,24,4,12,Neutral
3890,2024-07-13 02:14:47,Sur,52,4,9,Fuego
3891,2025-01-28 21:15:53,Este,134,8,18,Neutral
3892,2024-07-01 05:31:42,Oeste,41,6,2,Accidente
3893,2025-01-29 00:12:52,Oeste,133,7,17,Fuego
3894,2025-03-23 23:04:54,Este,136,9,1,Neutral
3895,2025-02-28 19:21:46,Centro,104,6,9,Neutral
3896,2025-05-12 05:49:28,Centro,58,3,6,Accidente
3897,2024-08-02 00:51:37,Centro,126,3,2,Neutral
3898,2025-03-08 08:19:56,Oeste,29,3,6,Fuego
3899,2025-01-25 01:24:16,Norte,135,2,9,Fuego
3900,2024-08-11 05:06:52,Oeste,13,1,3,Accidente
3901,2024-10-30 15:44:28,Norte,38,1,16,Accidente
3902,2024-11-26 11:10:41,Este,47,4,15,Accidente
3903,2024-08-30 13:23:19,Sur,78,3,12,Fuego
3904,2024-12-17 12:39:27,Norte,98,5,8,Accidente
3905,2025-04-27 22:46:44,Centro,26,9,6,Neutral
3906,2024-11-02 18:03:46,Oeste,74,8,3,Neutral
3907,2025-05-10 18:05:00,Este,134,9,4,Fuego
3908,2024-12-05 00:11:58,Centro,98,5,10,Neutral
3909,2024-10-10 10:57:41,Este,36,8,14,Accidente
3910,2024-09-24 12:00:22,Sur,110,4,15,Neutral
3911,2024-11-25 19:38:43,Oeste,148,5,7,Accidente
3912,2024-09-05 15:52:05,Oeste,5,3,7,Neutral
3913,2024-09-14 20:34:06,Sur,76,5,8,Fuego
3914,2025-01-01 10:31:18,Oeste,54,3,10,Accidente
3915,2024-09-04 02:49:11,Norte,145,5,19,Neutral
3916,2025-05-03 22:18:21,Este,19,5,19,Fuego
3917,2024-08-05 00:45:58,Centro,57,6,2,Neutral
3918,2025-06-12 09:21:25,Sur,176,9,15,Fuego
3919,2024-07-21 02:47:50,Norte,12,1,1,Neutral
3920,2024-10-07 01:59:19,Centro,78,6,10,Accidente
3921,2024-08-26 13:37:57,Centro,50,1,6,Accidente
3922,2025-03-27 03:43:35,Sur,73,6,13,Accidente
3923,2024-06-20 20:56:00,Norte,118,2,10,Accidente
3924,2025-02-07 14:58:15,Centro,151,8,12,Accidente
3925,2025-04-30 20:54:16,Centro,170,3,6,Neutral
3926,2024-07-07 08:37:14,Norte,127,6,6,Neutral
3927,2024-11-20 21:45:59,Oeste,143,6,1,Neutral
3928,2025-06-02 09:54:39,Centro,121,4,12,Neutral
3929,2025-05-16 07:18:01,Este,47,5,10,Accidente
3930,2025-03-20 00:20:32,Norte,24,2,14,Fuego
3931,2025-03-27 09:41:49,Centro,152,8,15,Accidente
3932,2025-04-03 22:16:34,Sur,25,7,4,Neutral
3933,2024-10-14 18:27:14,Este,86,6,1,Accidente
3934,2024-10-08 06:33:12,Centro,61,7,8,Accidente
3935,2025-02-04 13:29:35,Este,78,1,3,Accidente
3936,2024-09-15 22:50:38,Este,102,5,14,Fuego
3937,2024-07-20 17:40:48,Oeste,158,7,17,Accidente
3938,2024-08-28 06:03:27,Este,162,1,2,Accidente
3939,2024-09-24 13:24:23,Oeste,114,2,15,Fuego
3940,2025-03-10 18:47:32,Norte,119,9,6,Accidente
3941,2025-05-06 22:07:38,Oeste,163,3,5,Accidente
3942,2025-05-24 00:05:13,Sur,46,6,14,Accidente
3943,2024-07-14 20:06:49,Centro,72,7,19,Accidente
3944,2024-12-24 04:05:44,Norte,74,9,9,Accidente
3945,2025-04-22 18:30:10,Norte,82,5,8,Neutral
3946,2024-09-10 02:29:17,Sur,94,4,3,Accidente
3947,2024-08-01 16:41:25,Oeste,115,2,18,Fuego
3948,2024-12-24 11:42:44,Centro,116,3,8,Accidente
3949,2024-12-23 04:52:01,Oeste,107,5,16,Neutral
3950,2025-06-14 15:01:47,Este,149,2,15,Fuego
3951,2024-11-16 09:31:40,Oeste,23,4,15,Fuego
3952,2024-11-07 15:24:33,Norte,74,1,16,Accidente
3953,2024-08-18 09:55:44,Centro,67,4,1,Neutral
3954,2025-04-18 07:45:09,Oeste,79,7,10,Accidente
3955,2024-07-08 15:19:27,Centro,162,3,19,Neutral
3956,2025-01-05 09:57:25,Centro,157,8,5,Neutral
3957,2024-10-25 19:04:12,Este,108,6,18,Accidente
3958,2024-12-06 21:44:56,Este,79,6,3,Neutral
3959,2025-04-21 02:28:59,Norte,132,1,4,Accidente
3960,2024-10-20 00:14:57,Sur,158,5,4,Neutral
3961,2025-02-23 06:41:14,Centro,60,3,11,Fuego
3962,2025-01-18 15:46:31,Sur,26,1,9,Accidente
3963,2024-06-26 07:55:21,Norte,93,8,1,Neutral
3964,2024-08-06 15:15:41,Centro,23,7,16,Fuego
3965,2025-02-12 15:25:31,Centro,163,7,9,Fuego
3966,2025-02-17 15:53:26,Sur,30,4,11,Fuego
3967,2025-02-18 10:49:00,Oeste,174,6,6,Fuego
3968,2024-08-04 18:51:12,Este,173,9,17,Accidente
3969,2025-02-09 02:28:22,Oeste,27,3,12,Neutral
3970,2024-12-22 07:02:24,Sur,51,9,8,Fuego
3971,2024-08-11 10:50:03,Este,17,4,16,Neutral
3972,2025-03-29 20:06:41,Oeste,70,5,5,Neutral
3973,2024-07-24 02:46:17,Este,148,7,1,Neutral
3974,2024-08-14 07:31:42,Centro,77,6,17,Accidente
3975,2025-04-18 09:59:40,Oeste,160,8,8,Accidente
3976,2024-07-16 15:00:52,Este,81,8,10,Fuego
3977,2024-11-20 11:27:09,Este,167,8,18,Neutral
3978,2024-11-22 14:24:55,Este,173,3,15,Accidente
3979,2025-04-10 11:00:48,Oeste,35,6,13,Accidente
3980,2024-06-26 07:37:36,Norte,89,7,10,Accidente
3981,2024-08-07 12:35:28,Oeste,164,9,9,Fuego
3982,2024-12-21 11:12:23,Sur,63,4,13,Accidente
3983,2024-12-17 10:51:09,Oeste,45,5,3,Neutral
3984,2025-03-26 21:59:58,Este,116,8,3,Accidente
3985,2025-02-11 13:12:33,Centro,100,1,1,Accidente
3986,2024-09-07 21:23:05,Oeste,172,6,2,Fuego
3987,2024-07-13 23:32:12,Oeste,126,4,11,Neutral
3988,2024-10-31 03:09:09,Este,160,5,14,Accidente
3989,2024-09-03 06:43:13,Centro,169,5,10,Neutral
3990,2025-04-25 09:37:53,Centro,109,2,7,Neutral
3991,2025-02-18 14:38:11,Sur,78,8,1,Accidente
3992,2024-06-29 05:44:08,Oeste,136,2,7,Fuego
3993,2025-02-15 02:33:01,Centro,103,4,15,Neutral
3994,2024-10-13 21:14:38,Centro,130,5,11,Accidente
3995,2024-10-13 19:41:06,Norte,142,1,6,Neutral
3996,2024-11-03 19:13:47,Norte,179,6,7,Neutral
3997,2025-01-05 01:21:17,Centro,79,2,7,Neutral
3998,2024-11-14 11:52:37,Sur,18,5,1,Accidente
3999,2024-11-12 17:21:19,Centro,42,6,10,Neutral
4000,2025-02-18 18:59:09,Este,144,8,15,Neutral
4001,2024-09-27 18:18:20,Oeste,49,9,8,Fuego
4002,2024-09-27 13:08:08,Sur,149,6,19,Accidente
4003,2025-04-13 03:43:10,Este,167,5,3,Accidente
4004,2025-01-17 05:02:30,Sur,79,4,15,Neutral
4005,2024-07-24 13:43:07,Este,173,2,4,Fuego
4006,2024-09-11 23:18:17,Oeste,33,2,6,Neutral
4007,2024-09-15 12:45:00,Oeste,22,7,10,Neutral
4008,2024-11-25 09:19:03,Norte,24,5,18,Accidente
4009,2025-04-05 20:36:38,Este,18,7,16,Fuego
4010,2024-09-02 16:34:33,Norte,166,1,18,Neutral
4011,2025-03-26 15:53:36,Este,58,1,6,Accidente
4012,2025-05-01 03:27:36,Norte,35,5,19,Neutral
4013,2025-01-01 10:49:18,Oeste,62,2,17,Neutral
4014,2024-07-07 15:23:50,Sur,108,8,18,Fuego
4015,2025-04-18 17:43:12,Norte,174,3,13,Fuego
4016,2024-06-23 17:31:47,Este,132,1,7,Fuego
4017,2024-07-16 22:53:12,Este,162,2,12,Neutral
4018,2025-02-27 10:11:50,Oeste,29,7,2,Fuego
4019,2024-09-24 10:28:59,Este,23,6,12,Accidente
4020,2025-05-18 01:21:56,Centro,140,8,12,Neutral
4021,2025-01-07 23:53:47,Sur,7,7,4,Fuego
4022,2025-05-15 23:06:24,Norte,90,8,4,Neutral
4023,2024-12-05 12:07:44,Sur,149,3,18,Neutral
4024,2024-09-13 21:03:07,Oeste,146,6,16,Accidente
4025,2025-06-06 08:48:39,Norte,13,7,14,Accidente
4026,2024-09-29 17:44:53,Norte,98,1,17,Accidente
4027,2024-11-30 08:05:12,Centro,153,1,17,Neutral
4028,2025-02-24 09:18:15,Oeste,169,7,3,Neutral
4029,2024-07-19 08:08:17,Este,143,3,6,Accidente
4030,2024-09-11 22:39:30,Centro,24,3,13,Neutral
4031,2024-11-27 17:24:58,Centro,39,5,9,Accidente
4032,2025-01-12 19:12:14,Sur,57,6,9,Accidente
4033,2025-04-05 19:31:11,Sur,179,2,8,Fuego
4034,2025-02-15 20:24:45,Sur,114,3,17,Accidente
4035,2024-08-07 04:18:48,Centro,140,6,16,Fuego
4036,2024-09-25 12:16:33,Este,8,3,16,Accidente
4037,2024-08-03 15:45:09,Norte,159,5,19,Neutral
4038,2025-06-07 06:09:20,Sur,176,9,16,Fuego
4039,2024-07-09 09:38:04,Este,172,3,14,Neutral
4040,2024-06-28 02:48:37,Oeste,106,6,14,Neutral
4041,2025-01-25 05:35:38,Sur,51,5,14,Accidente
4042,2024-08-03 23:12:50,Norte,98,5,14,Accidente
4043,2025-01-06 17:49:09,Oeste,176,6,12,Neutral
4044,2025-05-03 02:44:35,Oeste,52,6,6,Accidente
4045,2024-11-22 11:55:45,Norte,95,1,13,Accidente
4046,2024-07-13 14:34:15,Sur,88,9,16,Accidente
4047,2025-03-04 09:55:09,Centro,72,5,9,Neutral
4048,2024-10-25 09:15:47,Norte,143,1,2,Fuego
4049,2025-02-20 10:59:58,Norte,129,8,3,Fuego
4050,2024-06-23 02:39:48,Norte,77,7,10,Neutral
4051,2025-02-05 17:51:35,Oeste,8,7,2,Accidente
4052,2024-10-21 02:07:47,Este,80,5,10,Accidente
4053,2025-03-17 01:42:17,Centro,77,1,8,Fuego
4054,2025-02-26 02:45:20,Sur,81,9,17,Neutral
4055,2025-02-14 20:07:47,Sur,52,9,1,Neutral
4056,2024-09-13 04:52:34,Este,158,8,6,Accidente
4057,2024-11-12 17:27:49,Norte,106,5,7,Accidente
4058,2025-05-12 01:23:57,Centro,110,3,15,Accidente
4059,2024-06-28 22:16:00,Sur,81,8,18,Neutral
4060,2024-11-10 16:23:15,Sur,43,1,9,Fuego
4061,2025-06-11 13:30:36,Norte,62,3,8,Neutral
4062,2025-06-01 08:32:02,Este,23,7,10,Neutral
4063,2025-05-31 18:36:50,Centro,92,4,4,Neutral
4064,2025-05-09 02:23:51,Este,117,7,8,Fuego
4065,2024-11-14 12:52:20,Este,81,5,1,Accidente
4066,2024-08-13 12:26:54,Centro,81,6,8,Accidente
4067,2025-03-31 23:42:07,Centro,32,7,12,Neutral
4068,2025-02-20 05:31:24,Sur,70,7,15,Neutral
4069,2025-05-31 14:18:37,Sur,14,7,13,Fuego
4070,2024-09-19 13:44:25,Centro,130,7,16,Fuego
4071,2025-05-22 04:34:41,Oeste,62,7,18,Accidente
4072,2024-08-03 21:29:11,Sur,146,3,1,Neutral
4073,2024-08-09 23:03:14,Oeste,129,3,17,Fuego
4074,2024-08-17 01:10:08,Centro,116,7,16,Fuego
4075,2025-02-06 00:03:23,Sur,88,2,5,Neutral
4076,2024-09-02 06:30:59,Este,147,2,10,Neutral
4077,2024-07-22 19:58:05,Centro,100,3,6,Neutral
4078,2025-01-09 02:21:19,Norte,37,4,12,Neutral
4079,2025-02-26 10:06:15,Oeste,149,6,10,Neutral
4080,2024-07-19 09:18:06,Centro,156,8,17,Neutral
4081,2024-12-24 10:22:57,Centro,162,7,2,Fuego
4082,2025-03-06 16:16:50,Sur,145,4,19,Neutral
4083,2025-02-17 16:37:11,Sur,51,2,6,Accidente
4084,2024-08-30 02:56:12,Sur,116,2,13,Neutral
4085,2025-05-28 07:18:18,Norte,148,4,9,Accidente
4086,2024-08-04 05:09:05,Sur,47,6,12,Accidente
4087,2025-01-16 20:34:55,Centro,12,3,18,Accidente
4088,2025-06-04 01:39:20,Sur,7,6,8,Neutral
4089,2024-06-25 23:28:20,Este,129,5,18,Neutral
4090,2025-04-30 13:11:08,Sur,16,5,2,Accidente
4091,2024-07-05 00:09:03,Norte,88,2,8,Neutral
4092,2024-08-06 20:42:30,Este,20,8,10,Fuego
4093,2024-10-28 08:10:56,Centro,82,5,9,Fuego
4094,2024-10-24 11:30:03,Centro,63,2,18,Fuego
4095,2025-05-03 07:19:08,Oeste,67,7,8,Fuego
4096,2024-12-31 04:29:48,Este,53,9,19,Neutral
4097,2024-07-12 06:34:04,Oeste,55,9,3,Accidente
4098,2025-02-25 08:47:25,Este,37,1,9,Neutral
4099,2024-12-15 21:58:17,Este,34,7,13,Fuego
4100,2025-04-01 00:39:15,Norte,80,9,9,Neutral
4101,2024-11-18 02:02:05,Oeste,19,6,12,Neutral
4102,2025-05-03 07:20:59,Norte,86,1,13,Fuego
4103,2025-06-12 11:32:32,Este,96,2,8,Accidente
4104,2024-12-22 03:30:19,Centro,27,4,15,Neutral
4105,2024-12-06 05:47:16,Este,98,4,13,Neutral
4106,2024-07-03 10:53:12,Norte,49,2,13,Fuego
4107,2025-03-21 01:59:24,Oeste,66,8,17,Accidente
4108,2025-06-15 19:08:38,Oeste,19,2,15,Fuego
4109,2025-04-29 12:37:45,Norte,50,3,19,Fuego
4110,2025-01-17 13:33:15,Oeste,68,4,3,Neutral
4111,2024-11-25 00:37:27,Sur,178,9,14,Accidente
4112,2024-07-26 01:58:49,Centro,176,1,10,Fuego
4113,2025-05-25 18:43:53,Centro,79,8,17,Neutral
4114,2025-04-09 10:17:34,Centro,161,5,8,Fuego
4115,2025-02-21 05:44:27,Oeste,56,7,18,Neutral
4116,2025-04-11 10:34:56,Oeste,92,8,12,Accidente
4117,2024-08-29 18:00:46,Este,61,5,17,Fuego
4118,2024-08-03 15:26:16,Este,87,8,11,Accidente
4119,2024-07-14 02:47:32,Centro,70,8,9,Accidente
4120,2025-01-20 10:08:06,Sur,154,9,15,Neutral
4121,2024-11-05 13:44:23,Este,24,2,9,Fuego
4122,2025-05-28 18:09:04,Este,37,3,12,Fuego
4123,2025-02-11 15:16:16,Oeste,76,1,11,Neutral
4124,2025-03-15 02:03:16,Sur,29,4,17,Neutral
4125,2025-01-13 00:17:56,Centro,50,5,6,Accidente
4126,2024-10-16 14:10:10,Este,77,1,8,Fuego
4127,2025-02-08 21:10:45,Sur,102,8,10,Fuego
4128,2025-04-17 06:27:28,Sur,61,2,15,Neutral
4129,2024-08-23 14:19:25,Centro,91,1,4,Neutral
4130,2025-03-30 15:52:28,Sur,137,2,18,Neutral
4131,2025-02-24 04:05:01,Sur,59,5,11,Fuego
4132,2024-08-25 00:26:30,Sur,65,9,9,Fuego
4133,2024-08-30 01:45:11,Este,93,9,9,Accidente
4134,2025-03-10 16:41:00,Centro,12,2,8,Neutral
4135,2025-04-17 04:36:31,Sur,20,2,3,Accidente
4136,2024-09-06 20:50:46,Sur,120,3,18,Fuego
4137,2024-08-08 19:25:40,Este,65,7,14,Accidente
4138,2024-11-02 06:20:43,Centro,19,3,3,Accidente
4139,2025-02-18 11:22:11,Oeste,154,1,17,Accidente
4140,2024-12-06 07:23:47,Este,135,6,4,Neutral
4141,2024-07-22 17:05:11,Centro,106,3,18,Fuego
4142,2025-01-10 20:45:25,Sur,58,1,15,Neutral
4143,2024-06-28 16:13:57,Centro,18,4,19,Accidente
4144,2025-02-08 00:11:16,Centro,40,1,6,Neutral
4145,2024-09-28 17:53:30,Centro,109,1,15,Fuego
4146,2024-09-20 14:01:06,Oeste,86,2,7,Fuego
4147,2025-05-12 23:45:15,Centro,71,8,12,Accidente
4148,2025-05-16 08:36:50,Oeste,14,2,16,Accidente
4149,2024-11-21 12:13:15,Sur,53,2,9,Neutral
4150,2025-06-15 21:38:03,Oeste,115,8,5,Fuego
4151,2025-01-06 01:29:07,Sur,69,6,11,Fuego
4152,2025-04-19 19:49:10,Sur,61,4,2,Neutral
4153,2025-05-23 01:43:02,Oeste,31,3,16,Fuego
4154,2025-04-29 12:47:04,Este,117,1,4,Accidente
4155,2025-02-11 15:27:48,Norte,137,3,5,Accidente
4156,2024-12-28 19:22:17,Centro,75,9,7,Neutral
4157,2024-09-24 13:05:14,Norte,87,5,6,Neutral
4158,2024-11-12 19:05:17,Centro,61,6,10,Neutral
4159,2025-03-15 14:55:16,Centro,124,5,14,Accidente
4160,2024-07-19 17:52:00,Sur,97,1,8,Neutral
4161,2024-12-18 19:26:22,Centro,19,1,14,Fuego
4162,2025-05-09 23:19:38,Centro,115,4,14,Neutral
4163,2025-04-17 19:29:45,Oeste,105,3,3,Fuego
4164,2024-09-16 13:54:41,Norte,123,8,1,Accidente
4165,2025-05-20 03:08:17,Oeste,80,7,9,Fuego
4166,2024-12-13 16:42:44,Centro,162,7,9,Fuego
4167,2024-08-20 02:26:51,Sur,24,8,2,Fuego
4168,2025-02-04 12:52:51,Oeste,169,7,16,Accidente
4169,2024-08-24 07:46:14,Oeste,135,2,8,Fuego
4170,2024-07-10 14:37:05,Este,77,4,6,Fuego
4171,2024-07-21 22:17:10,Centro,126,6,13,Neutral
4172,2024-10-18 02:48:04,Sur,45,3,1,Neutral
4173,2025-04-25 05:52:07,Oeste,171,3,19,Neutral
4174,2024-08-12 12:44:49,Oeste,158,6,15,Fuego
4175,2024-10-23 22:27:52,Sur,134,1,1,Fuego
4176,2025-04-24 09:06:52,Centro,27,1,10,Accidente
4177,2024-11-24 03:10:12,Este,27,5,1,Fuego
4178,2025-01-01 01:28:15,Oeste,148,1,12,Fuego
4179,2024-08-18 03:30:28,Este,13,8,11,Accidente
4180,2024-10-11 01:39:55,Norte,17,2,17,Fuego
4181,2024-11-13 12:36:04,Centro,160,6,4,Accidente
4182,2025-04-12 19:25:46,Norte,159,5,7,Accidente
4183,2024-11-05 00:09:24,Norte,55,4,12,Neutral
4184,2024-11-17 19:55:52,Norte,68,1,13,Fuego
4185,2025-05-04 12:58:24,Centro,56,3,5,Neutral
4186,2025-04-10 02:02:17,Centro,42,4,6,Fuego
4187,2024-08-03 13:58:52,Sur,104,2,2,Neutral
4188,2024-10-19 07:33:37,Este,150,2,7,Accidente
4189,2024-08-28 21:33:18,Este,55,2,14,Accidente
4190,2024-06-27 00:08:20,Sur,141,1,14,Accidente
4191,2024-07-22 21:32:46,Sur,145,2,10,Accidente
4192,2024-09-09 15:35:59,Norte,172,6,4,Fuego
4193,2025-06-13 02:18:10,Sur,59,3,3,Fuego
4194,2024-11-24 09:47:46,Oeste,113,5,14,Neutral
4195,2024-10-29 07:06:39,Este,175,1,6,Fuego
4196,2024-07-27 02:24:19,Sur,48,8,15,Fuego
4197,2025-04-07 11:08:44,Oeste,114,4,8,Neutral
4198,2025-03-09 14:48:54,Oeste,165,9,5,Accidente
4199,2024-10-13 18:41:17,Oeste,156,4,3,Neutral
4200,2025-03-31 02:07:16,Oeste,168,2,3,Neutral
4201,2024-09-06 10:55:51,Norte,132,3,13,Accidente
4202,2024-12-29 22:27:36,Oeste,109,5,2,Neutral
4203,2024-09-03 05:50:42,Norte,14,6,1,Neutral
4204,2025-06-02 19:16:16,Norte,104,7,12,Neutral
4205,2025-04-02 19:41:04,Oeste,152,4,8,Fuego
4206,2025-02-01 09:13:11,Este,113,7,19,Accidente
4207,2024-10-30 11:56:05,Oeste,112,3,9,Accidente
4208,2025-05-09 13:11:03,Oeste,144,7,14,Neutral
4209,2025-03-07 02:40:51,Oeste,150,4,18,Fuego
4210,2024-09-11 20:23:38,Este,98,8,10,Accidente
4211,2025-06-03 23:27:44,Centro,67,9,9,Accidente
4212,2025-06-15 18:30:14,Centro,88,7,6,Neutral
4213,2025-05-15 06:21:10,Norte,29,8,1,Neutral
4214,2025-06-15 05:49:03,Norte,16,8,5,Neutral
4215,2024-08-26 23:13:03,Este,153,2,10,Accidente
4216,2025-05-06 13:00:36,Sur,29,9,13,Neutral
4217,2025-02-21 08:04:01,Centro,15,6,4,Neutral
4218,2024-12-24 13:19:36,Norte,68,4,1,Neutral
4219,2024-11-30 03:30:14,Centro,130,5,2,Fuego
4220,2024-07-26 07:07:13,Este,54,5,4,Neutral
4221,2024-12-27 20:57:46,Este,93,7,17,Accidente
4222,2025-04-24 21:15:21,Sur,103,9,10,Neutral
4223,2025-05-29 22:03:07,Sur,120,7,12,Accidente
4224,2025-03-09 13:40:59,Este,100,9,2,Fuego
4225,2024-08-06 08:52:11,Norte,18,4,3,Fuego
4226,2025-03-27 01:19:32,Centro,5,4,14,Neutral
4227,2025-06-01 17:08:39,Oeste,29,6,15,Accidente
4228,2024-07-13 23:18:38,Sur,76,8,13,Neutral
4229,2024-08-27 16:39:11,Oeste,73,9,9,Neutral
4230,2024-10-18 13:54:08,Norte,137,1,2,Accidente
4231,2025-01-31 21:00:49,Sur,109,1,19,Accidente
4232,2024-11-09 09:39:38,Oeste,151,8,16,Accidente
4233,2025-02-26 13:00:34,Norte,27,7,11,Accidente
4234,2025-04-12 22:21:58,Centro,13,9,12,Accidente
4235,2024-07-18 06:46:17,Norte,122,3,1,Fuego
4236,2025-05-22 05:10:22,Sur,98,5,2,Fuego
4237,2024-08-30 05:45:28,Este,148,3,16,Fuego
4238,2025-06-16 04:36:32,Centro,37,5,2,Accidente
4239,2024-07-29 13:45:20,Oeste,134,1,19,Accidente
4240,2024-11-25 21:26:06,Sur,18,4,10,Accidente
4241,2025-04-19 00:19:56,Este,5,6,19,Neutral
4242,2025-04-12 20:49:00,Norte,94,2,10,Fuego
4243,2025-01-25 10:16:29,Este,93,7,16,Fuego
4244,2025-03-07 02:53:34,Sur,148,8,13,Neutral
4245,2025-03-07 17:24:45,Sur,94,1,16,Neutral
4246,2025-05-22 04:16:32,Este,179,4,18,Fuego
4247,2024-10-29 05:48:04,Norte,176,4,8,Accidente
4248,2025-01-11 21:25:45,Este,18,5,18,Fuego
4249,2024-10-14 14:38:27,Sur,156,4,13,Accidente
4250,2024-06-23 13:49:03,Sur,115,9,7,Fuego
