id_llamada;fecha;distrito;duracion_minutes;recursos_desplegados;distancia_km;tipo;Accidente;Neutral;Fuego
3946;10/09/2024 2:29;Sur;94;4;3;Accidente;1;0;0
3947;1/08/2024 16:41;Oeste;115;2;18;Fuego;0;0;1
3948;24/12/2024 11:42;Centro;116;3;8;Accidente;1;0;0
3949;23/12/2024 4:52;Oeste;107;5;16;Neutral;0;1;0
3950;14/06/2025 15:01;Este;149;2;15;Fuego;0;0;1
3951;16/11/2024 9:31;Oeste;23;4;15;Fuego;0;0;1
3952;7/11/2024 15:24;Norte;74;1;16;Accidente;1;0;0
3953;18/08/2024 9:55;Centro;67;4;1;Neutral;0;1;0
3954;18/04/2025 7:45;Oeste;79;7;10;Accidente;1;0;0
3955;8/07/2024 15:19;Centro;162;3;19;Neutral;0;1;0
3956;5/01/2025 9:57;Centro;157;8;5;Neutral;0;1;0
3957;25/10/2024 19:04;Este;108;6;18;Accidente;1;0;0
3958;6/12/2024 21:44;Este;79;6;3;Neutral;0;1;0
3959;21/04/2025 2:28;Norte;132;1;4;Accidente;1;0;0
3960;20/10/2024 0:14;Sur;158;5;4;Neutral;0;1;0
3961;23/02/2025 6:41;Centro;60;3;11;Fuego;0;0;1
3962;18/01/2025 15:46;Sur;26;1;9;Accidente;1;0;0
3963;26/06/2024 7:55;Norte;93;8;1;Neutral;0;1;0
3964;6/08/2024 15:15;Centro;23;7;16;Fuego;0;0;1
3965;12/02/2025 15:25;Centro;163;7;9;Fuego;0;0;1
3966;17/02/2025 15:53;Sur;30;4;11;Fuego;0;0;1
3967;18/02/2025 10:49;Oeste;174;6;6;Fuego;0;0;1
3968;4/08/2024 18:51;Este;173;9;17;Accidente;1;0;0
3969;9/02/2025 2:28;Oeste;27;3;12;Neutral;0;1;0
3970;22/12/2024 7:02;Sur;51;9;8;Fuego;0;0;1
3971;11/08/2024 10:50;Este;17;4;16;Neutral;0;1;0
3972;29/03/2025 20:06;Oeste;70;5;5;Neutral;0;1;0
3973;24/07/2024 2:46;Este;148;7;1;Neutral;0;1;0
3974;14/08/2024 7:31;Centro;77;6;17;Accidente;1;0;0
3975;18/04/2025 9:59;Oeste;160;8;8;Accidente;1;0;0
3976;16/07/2024 15:00;Este;81;8;10;Fuego;0;0;1
3977;20/11/2024 11:27;Este;167;8;18;Neutral;0;1;0
3978;22/11/2024 14:24;Este;173;3;15;Accidente;1;0;0
3979;10/04/2025 11:00;Oeste;35;6;13;Accidente;1;0;0
3980;26/06/2024 7:37;Norte;89;7;10;Accidente;1;0;0
3981;7/08/2024 12:35;Oeste;164;9;9;Fuego;0;0;1
3982;21/12/2024 11:12;Sur;63;4;13;Accidente;1;0;0
3983;17/12/2024 10:51;Oeste;45;5;3;Neutral;0;1;0
3984;26/03/2025 21:59;Este;116;8;3;Accidente;1;0;0
3985;11/02/2025 13:12;Centro;100;1;1;Accidente;1;0;0
3986;7/09/2024 21:23;Oeste;172;6;2;Fuego;0;0;1
3987;13/07/2024 23:32;Oeste;126;4;11;Neutral;0;1;0
3988;31/10/2024 3:09;Este;160;5;14;Accidente;1;0;0
3989;3/09/2024 6:43;Centro;169;5;10;Neutral;0;1;0
3990;25/04/2025 9:37;Centro;109;2;7;Neutral;0;1;0
3991;18/02/2025 14:38;Sur;78;8;1;Accidente;1;0;0
3992;29/06/2024 5:44;Oeste;136;2;7;Fuego;0;0;1
3993;15/02/2025 2:33;Centro;103;4;15;Neutral;0;1;0
3994;13/10/2024 21:14;Centro;130;5;11;Accidente;1;0;0
3995;13/10/2024 19:41;Norte;142;1;6;Neutral;0;1;0
3996;3/11/2024 19:13;Norte;179;6;7;Neutral;0;1;0
3997;5/01/2025 1:21;Centro;79;2;7;Neutral;0;1;0
3998;14/11/2024 11:52;Sur;18;5;1;Accidente;1;0;0
3999;12/11/2024 17:21;Centro;42;6;10;Neutral;0;1;0
4000;18/02/2025 18:59;Este;144;8;15;Neutral;0;1;0
4001;27/09/2024 18:18;Oeste;49;9;8;Fuego;0;0;1
4002;27/09/2024 13:08;Sur;149;6;19;Accidente;1;0;0
4003;13/04/2025 3:43;Este;167;5;3;Accidente;1;0;0
4004;17/01/2025 5:02;Sur;79;4;15;Neutral;0;1;0
4005;24/07/2024 13:43;Este;173;2;4;Fuego;0;0;1
4006;11/09/2024 23:18;Oeste;33;2;6;Neutral;0;1;0
4007;15/09/2024 12:45;Oeste;22;7;10;Neutral;0;1;0
4008;25/11/2024 9:19;Norte;24;5;18;Accidente;1;0;0
4009;5/04/2025 20:36;Este;18;7;16;Fuego;0;0;1
4010;2/09/2024 16:34;Norte;166;1;18;Neutral;0;1;0
4011;26/03/2025 15:53;Este;58;1;6;Accidente;1;0;0
4012;1/05/2025 3:27;Norte;35;5;19;Neutral;0;1;0
4013;1/01/2025 10:49;Oeste;62;2;17;Neutral;0;1;0
4014;7/07/2024 15:23;Sur;108;8;18;Fuego;0;0;1
4015;18/04/2025 17:43;Norte;174;3;13;Fuego;0;0;1
4016;23/06/2024 17:31;Este;132;1;7;Fuego;0;0;1
4017;16/07/2024 22:53;Este;162;2;12;Neutral;0;1;0
4018;27/02/2025 10:11;Oeste;29;7;2;Fuego;0;0;1
4019;24/09/2024 10:28;Este;23;6;12;Accidente;1;0;0
4020;18/05/2025 1:21;Centro;140;8;12;Neutral;0;1;0
4021;7/01/2025 23:53;Sur;7;7;4;Fuego;0;0;1
4022;15/05/2025 23:06;Norte;90;8;4;Neutral;0;1;0
4023;5/12/2024 12:07;Sur;149;3;18;Neutral;0;1;0
4024;13/09/2024 21:03;Oeste;146;6;16;Accidente;1;0;0
4025;6/06/2025 8:48;Norte;13;7;14;Accidente;1;0;0
4026;29/09/2024 17:44;Norte;98;1;17;Accidente;1;0;0
4027;30/11/2024 8:05;Centro;153;1;17;Neutral;0;1;0
4028;24/02/2025 9:18;Oeste;169;7;3;Neutral;0;1;0
4029;19/07/2024 8:08;Este;143;3;6;Accidente;1;0;0
4030;11/09/2024 22:39;Centro;24;3;13;Neutral;0;1;0
4031;27/11/2024 17:24;Centro;39;5;9;Accidente;1;0;0
4032;12/01/2025 19:12;Sur;57;6;9;Accidente;1;0;0
4033;5/04/2025 19:31;Sur;179;2;8;Fuego;0;0;1
4034;15/02/2025 20:24;Sur;114;3;17;Accidente;1;0;0
4035;7/08/2024 4:18;Centro;140;6;16;Fuego;0;0;1
4036;25/09/2024 12:16;Este;8;3;16;Accidente;1;0;0
4037;3/08/2024 15:45;Norte;159;5;19;Neutral;0;1;0
4038;7/06/2025 6:09;Sur;176;9;16;Fuego;0;0;1
4039;9/07/2024 9:38;Este;172;3;14;Neutral;0;1;0
4040;28/06/2024 2:48;Oeste;106;6;14;Neutral;0;1;0
4041;25/01/2025 5:35;Sur;51;5;14;Accidente;1;0;0
4042;3/08/2024 23:12;Norte;98;5;14;Accidente;1;0;0
4043;6/01/2025 17:49;Oeste;176;6;12;Neutral;0;1;0
4044;3/05/2025 2:44;Oeste;52;6;6;Accidente;1;0;0
4045;22/11/2024 11:55;Norte;95;1;13;Accidente;1;0;0
4046;13/07/2024 14:34;Sur;88;9;16;Accidente;1;0;0
4047;4/03/2025 9:55;Centro;72;5;9;Neutral;0;1;0
4048;25/10/2024 9:15;Norte;143;1;2;Fuego;0;0;1
4049;20/02/2025 10:59;Norte;129;8;3;Fuego;0;0;1
4050;23/06/2024 2:39;Norte;77;7;10;Neutral;0;1;0
4051;5/02/2025 17:51;Oeste;8;7;2;Accidente;1;0;0
4052;21/10/2024 2:07;Este;80;5;10;Accidente;1;0;0
4053;17/03/2025 1:42;Centro;77;1;8;Fuego;0;0;1
4054;26/02/2025 2:45;Sur;81;9;17;Neutral;0;1;0
4055;14/02/2025 20:07;Sur;52;9;1;Neutral;0;1;0
4056;13/09/2024 4:52;Este;158;8;6;Accidente;1;0;0
4057;12/11/2024 17:27;Norte;106;5;7;Accidente;1;0;0
4058;12/05/2025 1:23;Centro;110;3;15;Accidente;1;0;0
4059;28/06/2024 22:16;Sur;81;8;18;Neutral;0;1;0
4060;10/11/2024 16:23;Sur;43;1;9;Fuego;0;0;1
4061;11/06/2025 13:30;Norte;62;3;8;Neutral;0;1;0
4062;1/06/2025 8:32;Este;23;7;10;Neutral;0;1;0
4063;31/05/2025 18:36;Centro;92;4;4;Neutral;0;1;0
4064;9/05/2025 2:23;Este;117;7;8;Fuego;0;0;1
4065;14/11/2024 12:52;Este;81;5;1;Accidente;1;0;0
4066;13/08/2024 12:26;Centro;81;6;8;Accidente;1;0;0
4067;31/03/2025 23:42;Centro;32;7;12;Neutral;0;1;0
4068;20/02/2025 5:31;Sur;70;7;15;Neutral;0;1;0
4069;31/05/2025 14:18;Sur;14;7;13;Fuego;0;0;1
4070;19/09/2024 13:44;Centro;130;7;16;Fuego;0;0;1
4071;22/05/2025 4:34;Oeste;62;7;18;Accidente;1;0;0
4072;3/08/2024 21:29;Sur;146;3;1;Neutral;0;1;0
4073;9/08/2024 23:03;Oeste;129;3;17;Fuego;0;0;1
4074;17/08/2024 1:10;Centro;116;7;16;Fuego;0;0;1
4075;6/02/2025 0:03;Sur;88;2;5;Neutral;0;1;0
4076;2/09/2024 6:30;Este;147;2;10;Neutral;0;1;0
4077;22/07/2024 19:58;Centro;100;3;6;Neutral;0;1;0
4078;9/01/2025 2:21;Norte;37;4;12;Neutral;0;1;0
4079;26/02/2025 10:06;Oeste;149;6;10;Neutral;0;1;0
4080;19/07/2024 9:18;Centro;156;8;17;Neutral;0;1;0
4081;24/12/2024 10:22;Centro;162;7;2;Fuego;0;0;1
4082;6/03/2025 16:16;Sur;145;4;19;Neutral;0;1;0
4083;17/02/2025 16:37;Sur;51;2;6;Accidente;1;0;0
4084;30/08/2024 2:56;Sur;116;2;13;Neutral;0;1;0
4085;28/05/2025 7:18;Norte;148;4;9;Accidente;1;0;0
4086;4/08/2024 5:09;Sur;47;6;12;Accidente;1;0;0
4087;16/01/2025 20:34;Centro;12;3;18;Accidente;1;0;0
4088;4/06/2025 1:39;Sur;7;6;8;Neutral;0;1;0
4089;25/06/2024 23:28;Este;129;5;18;Neutral;0;1;0
4090;30/04/2025 13:11;Sur;16;5;2;Accidente;1;0;0
4091;5/07/2024 0:09;Norte;88;2;8;Neutral;0;1;0
4092;6/08/2024 20:42;Este;20;8;10;Fuego;0;0;1
4093;28/10/2024 8:10;Centro;82;5;9;Fuego;0;0;1
4094;24/10/2024 11:30;Centro;63;2;18;Fuego;0;0;1
4095;3/05/2025 7:19;Oeste;67;7;8;Fuego;0;0;1
4096;31/12/2024 4:29;Este;53;9;19;Neutral;0;1;0
4097;12/07/2024 6:34;Oeste;55;9;3;Accidente;1;0;0
4098;25/02/2025 8:47;Este;37;1;9;Neutral;0;1;0
4099;15/12/2024 21:58;Este;34;7;13;Fuego;0;0;1
4100;1/04/2025 0:39;Norte;80;9;9;Neutral;0;1;0
4101;18/11/2024 2:02;Oeste;19;6;12;Neutral;0;1;0
4102;3/05/2025 7:20;Norte;86;1;13;Fuego;0;0;1
4103;12/06/2025 11:32;Este;96;2;8;Accidente;1;0;0
4104;22/12/2024 3:30;Centro;27;4;15;Neutral;0;1;0
4105;6/12/2024 5:47;Este;98;4;13;Neutral;0;1;0
4106;3/07/2024 10:53;Norte;49;2;13;Fuego;0;0;1
4107;21/03/2025 1:59;Oeste;66;8;17;Accidente;1;0;0
4108;15/06/2025 19:08;Oeste;19;2;15;Fuego;0;0;1
4109;29/04/2025 12:37;Norte;50;3;19;Fuego;0;0;1
4110;17/01/2025 13:33;Oeste;68;4;3;Neutral;0;1;0
4111;25/11/2024 0:37;Sur;178;9;14;Accidente;1;0;0
4112;26/07/2024 1:58;Centro;176;1;10;Fuego;0;0;1
4113;25/05/2025 18:43;Centro;79;8;17;Neutral;0;1;0
4114;9/04/2025 10:17;Centro;161;5;8;Fuego;0;0;1
4115;21/02/2025 5:44;Oeste;56;7;18;Neutral;0;1;0
4116;11/04/2025 10:34;Oeste;92;8;12;Accidente;1;0;0
4117;29/08/2024 18:00;Este;61;5;17;Fuego;0;0;1
4118;3/08/2024 15:26;Este;87;8;11;Accidente;1;0;0
4119;14/07/2024 2:47;Centro;70;8;9;Accidente;1;0;0
4120;20/01/2025 10:08;Sur;154;9;15;Neutral;0;1;0
4121;5/11/2024 13:44;Este;24;2;9;Fuego;0;0;1
4122;28/05/2025 18:09;Este;37;3;12;Fuego;0;0;1
4123;11/02/2025 15:16;Oeste;76;1;11;Neutral;0;1;0
4124;15/03/2025 2:03;Sur;29;4;17;Neutral;0;1;0
4125;13/01/2025 0:17;Centro;50;5;6;Accidente;1;0;0
4126;16/10/2024 14:10;Este;77;1;8;Fuego;0;0;1
4127;8/02/2025 21:10;Sur;102;8;10;Fuego;0;0;1
4128;17/04/2025 6:27;Sur;61;2;15;Neutral;0;1;0
4129;23/08/2024 14:19;Centro;91;1;4;Neutral;0;1;0
4130;30/03/2025 15:52;Sur;137;2;18;Neutral;0;1;0
4131;24/02/2025 4:05;Sur;59;5;11;Fuego;0;0;1
4132;25/08/2024 0:26;Sur;65;9;9;Fuego;0;0;1
4133;30/08/2024 1:45;Este;93;9;9;Accidente;1;0;0
4134;10/03/2025 16:41;Centro;12;2;8;Neutral;0;1;0
4135;17/04/2025 4:36;Sur;20;2;3;Accidente;1;0;0
4136;6/09/2024 20:50;Sur;120;3;18;Fuego;0;0;1
4137;8/08/2024 19:25;Este;65;7;14;Accidente;1;0;0
4138;2/11/2024 6:20;Centro;19;3;3;Accidente;1;0;0
4139;18/02/2025 11:22;Oeste;154;1;17;Accidente;1;0;0
4140;6/12/2024 7:23;Este;135;6;4;Neutral;0;1;0
4141;22/07/2024 17:05;Centro;106;3;18;Fuego;0;0;1
4142;10/01/2025 20:45;Sur;58;1;15;Neutral;0;1;0
4143;28/06/2024 16:13;Centro;18;4;19;Accidente;1;0;0
4144;8/02/2025 0:11;Centro;40;1;6;Neutral;0;1;0
4145;28/09/2024 17:53;Centro;109;1;15;Fuego;0;0;1
4146;20/09/2024 14:01;Oeste;86;2;7;Fuego;0;0;1
4147;12/05/2025 23:45;Centro;71;8;12;Accidente;1;0;0
4148;16/05/2025 8:36;Oeste;14;2;16;Accidente;1;0;0
4149;21/11/2024 12:13;Sur;53;2;9;Neutral;0;1;0
4150;15/06/2025 21:38;Oeste;115;8;5;Fuego;0;0;1
4151;6/01/2025 1:29;Sur;69;6;11;Fuego;0;0;1
4152;19/04/2025 19:49;Sur;61;4;2;Neutral;0;1;0
4153;23/05/2025 1:43;Oeste;31;3;16;Fuego;0;0;1
4154;29/04/2025 12:47;Este;117;1;4;Accidente;1;0;0
4155;11/02/2025 15:27;Norte;137;3;5;Accidente;1;0;0
4156;28/12/2024 19:22;Centro;75;9;7;Neutral;0;1;0
4157;24/09/2024 13:05;Norte;87;5;6;Neutral;0;1;0
4158;12/11/2024 19:05;Centro;61;6;10;Neutral;0;1;0
4159;15/03/2025 14:55;Centro;124;5;14;Accidente;1;0;0
4160;19/07/2024 17:52;Sur;97;1;8;Neutral;0;1;0
4161;18/12/2024 19:26;Centro;19;1;14;Fuego;0;0;1
4162;9/05/2025 23:19;Centro;115;4;14;Neutral;0;1;0
4163;17/04/2025 19:29;Oeste;105;3;3;Fuego;0;0;1
4164;16/09/2024 13:54;Norte;123;8;1;Accidente;1;0;0
4165;20/05/2025 3:08;Oeste;80;7;9;Fuego;0;0;1
4166;13/12/2024 16:42;Centro;162;7;9;Fuego;0;0;1
4167;20/08/2024 2:26;Sur;24;8;2;Fuego;0;0;1
4168;4/02/2025 12:52;Oeste;169;7;16;Accidente;1;0;0
4169;24/08/2024 7:46;Oeste;135;2;8;Fuego;0;0;1
4170;10/07/2024 14:37;Este;77;4;6;Fuego;0;0;1
4171;21/07/2024 22:17;Centro;126;6;13;Neutral;0;1;0
4172;18/10/2024 2:48;Sur;45;3;1;Neutral;0;1;0
4173;25/04/2025 5:52;Oeste;171;3;19;Neutral;0;1;0
4174;12/08/2024 12:44;Oeste;158;6;15;Fuego;0;0;1
4175;23/10/2024 22:27;Sur;134;1;1;Fuego;0;0;1
4176;24/04/2025 9:06;Centro;27;1;10;Accidente;1;0;0
4177;24/11/2024 3:10;Este;27;5;1;Fuego;0;0;1
4178;1/01/2025 1:28;Oeste;148;1;12;Fuego;0;0;1
4179;18/08/2024 3:30;Este;13;8;11;Accidente;1;0;0
4180;11/10/2024 1:39;Norte;17;2;17;Fuego;0;0;1
4181;13/11/2024 12:36;Centro;160;6;4;Accidente;1;0;0
4182;12/04/2025 19:25;Norte;159;5;7;Accidente;1;0;0
4183;5/11/2024 0:09;Norte;55;4;12;Neutral;0;1;0
4184;17/11/2024 19:55;Norte;68;1;13;Fuego;0;0;1
4185;4/05/2025 12:58;Centro;56;3;5;Neutral;0;1;0
4186;10/04/2025 2:02;Centro;42;4;6;Fuego;0;0;1
4187;3/08/2024 13:58;Sur;104;2;2;Neutral;0;1;0
4188;19/10/2024 7:33;Este;150;2;7;Accidente;1;0;0
4189;28/08/2024 21:33;Este;55;2;14;Accidente;1;0;0
4190;27/06/2024 0:08;Sur;141;1;14;Accidente;1;0;0
4191;22/07/2024 21:32;Sur;145;2;10;Accidente;1;0;0
4192;9/09/2024 15:35;Norte;172;6;4;Fuego;0;0;1
4193;13/06/2025 2:18;Sur;59;3;3;Fuego;0;0;1
4194;24/11/2024 9:47;Oeste;113;5;14;Neutral;0;1;0
4195;29/10/2024 7:06;Este;175;1;6;Fuego;0;0;1
4196;27/07/2024 2:24;Sur;48;8;15;Fuego;0;0;1
4197;7/04/2025 11:08;Oeste;114;4;8;Neutral;0;1;0
4198;9/03/2025 14:48;Oeste;165;9;5;Accidente;1;0;0
4199;13/10/2024 18:41;Oeste;156;4;3;Neutral;0;1;0
4200;31/03/2025 2:07;Oeste;168;2;3;Neutral;0;1;0
4201;6/09/2024 10:55;Norte;132;3;13;Accidente;1;0;0
4202;29/12/2024 22:27;Oeste;109;5;2;Neutral;0;1;0
4203;3/09/2024 5:50;Norte;14;6;1;Neutral;0;1;0
4204;2/06/2025 19:16;Norte;104;7;12;Neutral;0;1;0
4205;2/04/2025 19:41;Oeste;152;4;8;Fuego;0;0;1
4206;1/02/2025 9:13;Este;113;7;19;Accidente;1;0;0
4207;30/10/2024 11:56;Oeste;112;3;9;Accidente;1;0;0
4208;9/05/2025 13:11;Oeste;144;7;14;Neutral;0;1;0
4209;7/03/2025 2:40;Oeste;150;4;18;Fuego;0;0;1
4210;11/09/2024 20:23;Este;98;8;10;Accidente;1;0;0
4211;3/06/2025 23:27;Centro;67;9;9;Accidente;1;0;0
4212;15/06/2025 18:30;Centro;88;7;6;Neutral;0;1;0
4213;15/05/2025 6:21;Norte;29;8;1;Neutral;0;1;0
4214;15/06/2025 5:49;Norte;16;8;5;Neutral;0;1;0
4215;26/08/2024 23:13;Este;153;2;10;Accidente;1;0;0
4216;6/05/2025 13:00;Sur;29;9;13;Neutral;0;1;0
4217;21/02/2025 8:04;Centro;15;6;4;Neutral;0;1;0
4218;24/12/2024 13:19;Norte;68;4;1;Neutral;0;1;0
4219;30/11/2024 3:30;Centro;130;5;2;Fuego;0;0;1
4220;26/07/2024 7:07;Este;54;5;4;Neutral;0;1;0
4221;27/12/2024 20:57;Este;93;7;17;Accidente;1;0;0
4222;24/04/2025 21:15;Sur;103;9;10;Neutral;0;1;0
4223;29/05/2025 22:03;Sur;120;7;12;Accidente;1;0;0
4224;9/03/2025 13:40;Este;100;9;2;Fuego;0;0;1
4225;6/08/2024 8:52;Norte;18;4;3;Fuego;0;0;1
4226;27/03/2025 1:19;Centro;5;4;14;Neutral;0;1;0
4227;1/06/2025 17:08;Oeste;29;6;15;Accidente;1;0;0
4228;13/07/2024 23:18;Sur;76;8;13;Neutral;0;1;0
4229;27/08/2024 16:39;Oeste;73;9;9;Neutral;0;1;0
4230;18/10/2024 13:54;Norte;137;1;2;Accidente;1;0;0
4231;31/01/2025 21:00;Sur;109;1;19;Accidente;1;0;0
4232;9/11/2024 9:39;Oeste;151;8;16;Accidente;1;0;0
4233;26/02/2025 13:00;Norte;27;7;11;Accidente;1;0;0
4234;12/04/2025 22:21;Centro;13;9;12;Accidente;1;0;0
4235;18/07/2024 6:46;Norte;122;3;1;Fuego;0;0;1
4236;22/05/2025 5:10;Sur;98;5;2;Fuego;0;0;1
4237;30/08/2024 5:45;Este;148;3;16;Fuego;0;0;1
4238;16/06/2025 4:36;Centro;37;5;2;Accidente;1;0;0
4239;29/07/2024 13:45;Oeste;134;1;19;Accidente;1;0;0
4240;25/11/2024 21:26;Sur;18;4;10;Accidente;1;0;0
4241;19/04/2025 0:19;Este;5;6;19;Neutral;0;1;0
4242;12/04/2025 20:49;Norte;94;2;10;Fuego;0;0;1
4243;25/01/2025 10:16;Este;93;7;16;Fuego;0;0;1
4244;7/03/2025 2:53;Sur;148;8;13;Neutral;0;1;0
4245;7/03/2025 17:24;Sur;94;1;16;Neutral;0;1;0
4246;22/05/2025 4:16;Este;179;4;18;Fuego;0;0;1
4247;29/10/2024 5:48;Norte;176;4;8;Accidente;1;0;0
4248;11/01/2025 21:25;Este;18;5;18;Fuego;0;0;1
4249;14/10/2024 14:38;Sur;156;4;13;Accidente;1;0;0
4250;23/06/2024 13:49;Sur;115;9;7;Fuego;0;0;1
4251;26/06/2024 22:57;Oeste;147;7;18;Fuego;0;0;1
4252;18/03/2025 11:03;Oeste;87;2;6;Neutral;0;1;0
4253;19/02/2025 14:44;Centro;76;1;9;Neutral;0;1;0
4254;7/09/2024 21:12;Sur;166;9;6;Accidente;1;0;0
4255;31/03/2025 14:22;Oeste;134;1;18;Accidente;1;0;0
4256;1/11/2024 0:41;Este;31;6;17;Fuego;0;0;1
4257;12/04/2025 11:13;Norte;78;2;12;Neutral;0;1;0
4258;10/09/2024 20:37;Este;103;4;3;Accidente;1;0;0
4259;11/12/2024 8:26;Norte;76;6;5;Accidente;1;0;0
4260;31/07/2024 19:25;Oeste;27;5;7;Accidente;1;0;0
4261;4/06/2025 14:15;Centro;72;6;10;Fuego;0;0;1
4262;23/03/2025 11:47;Este;146;3;10;Accidente;1;0;0
4263;24/03/2025 9:59;Este;121;5;19;Accidente;1;0;0
4264;18/04/2025 20:58;Este;110;2;4;Neutral;0;1;0
4265;4/02/2025 10:51;Norte;97;7;10;Neutral;0;1;0
4266;18/02/2025 15:31;Oeste;69;3;18;Neutral;0;1;0
4267;10/10/2024 11:13;Este;72;1;3;Fuego;0;0;1
4268;22/03/2025 10:26;Este;132;8;3;Neutral;0;1;0
4269;19/01/2025 22:55;Centro;67;8;5;Neutral;0;1;0
4270;18/05/2025 22:01;Centro;117;3;16;Neutral;0;1;0
4271;10/10/2024 6:10;Oeste;94;7;13;Neutral;0;1;0
4272;12/04/2025 17:29;Oeste;85;9;11;Accidente;1;0;0
4273;14/08/2024 11:44;Sur;107;8;13;Fuego;0;0;1
4274;19/01/2025 14:40;Centro;164;3;19;Accidente;1;0;0
4275;29/09/2024 20:01;Sur;120;2;6;Accidente;1;0;0
4276;28/05/2025 1:52;Norte;17;7;13;Fuego;0;0;1
4277;17/12/2024 20:26;Sur;128;7;4;Accidente;1;0;0
4278;4/06/2025 14:29;Este;151;9;5;Neutral;0;1;0
4279;5/02/2025 19:15;Sur;156;5;19;Fuego;0;0;1
4280;27/02/2025 14:02;Oeste;92;4;5;Accidente;1;0;0
4281;3/05/2025 9:22;Norte;15;8;14;Accidente;1;0;0
4282;8/12/2024 5:54;Este;19;4;4;Neutral;0;1;0
4283;27/11/2024 5:56;Sur;14;4;12;Accidente;1;0;0
4284;14/08/2024 22:13;Norte;45;2;6;Accidente;1;0;0
4285;17/09/2024 4:59;Norte;159;1;19;Accidente;1;0;0
4286;2/10/2024 21:01;Este;77;4;10;Fuego;0;0;1
4287;19/06/2024 5:10;Sur;56;7;1;Fuego;0;0;1
4288;27/08/2024 21:21;Norte;132;9;16;Accidente;1;0;0
4289;18/07/2024 10:39;Norte;32;9;4;Accidente;1;0;0
4290;18/06/2024 9:17;Centro;69;1;9;Neutral;0;1;0
4291;11/01/2025 20:38;Norte;21;5;18;Fuego;0;0;1
4292;19/08/2024 8:41;Centro;99;7;17;Fuego;0;0;1
4293;31/10/2024 15:50;Sur;176;7;15;Fuego;0;0;1
4294;7/10/2024 2:07;Sur;142;6;19;Accidente;1;0;0
4295;10/01/2025 5:59;Sur;67;4;7;Neutral;0;1;0
4296;25/02/2025 2:36;Oeste;179;3;18;Neutral;0;1;0
4297;29/10/2024 8:14;Sur;42;9;6;Accidente;1;0;0
4298;4/03/2025 5:19;Norte;74;4;19;Accidente;1;0;0
4299;9/09/2024 11:41;Este;108;8;12;Neutral;0;1;0
4300;17/04/2025 22:34;Centro;57;1;3;Neutral;0;1;0
4301;9/02/2025 7:23;Oeste;176;7;1;Fuego;0;0;1
4302;17/04/2025 9:40;Sur;123;6;5;Accidente;1;0;0
4303;21/12/2024 22:49;Sur;78;1;1;Fuego;0;0;1
4304;18/03/2025 11:05;Este;58;4;8;Neutral;0;1;0
4305;19/03/2025 11:30;Este;24;5;7;Fuego;0;0;1
4306;17/12/2024 9:18;Oeste;83;8;15;Neutral;0;1;0
4307;13/11/2024 16:22;Centro;35;4;11;Neutral;0;1;0
4308;30/10/2024 22:52;Sur;139;3;18;Fuego;0;0;1
4309;21/05/2025 9:43;Oeste;62;2;14;Accidente;1;0;0
4310;21/01/2025 23:57;Norte;109;4;9;Fuego;0;0;1
4311;5/05/2025 9:33;Norte;14;4;5;Fuego;0;0;1
4312;14/07/2024 1:18;Oeste;14;5;4;Accidente;1;0;0
4313;27/01/2025 15:12;Sur;43;7;12;Accidente;1;0;0
4314;19/12/2024 22:32;Oeste;160;9;1;Fuego;0;0;1
4315;15/03/2025 22:43;Sur;162;2;13;Neutral;0;1;0
4316;16/02/2025 5:30;Este;41;5;1;Fuego;0;0;1
4317;5/06/2025 10:10;Oeste;123;9;3;Neutral;0;1;0
4318;14/03/2025 6:33;Sur;71;3;8;Accidente;1;0;0
4319;16/08/2024 16:54;Oeste;47;1;18;Accidente;1;0;0
4320;4/10/2024 18:18;Oeste;56;2;16;Neutral;0;1;0
4321;22/05/2025 0:09;Sur;105;6;16;Fuego;0;0;1
4322;15/10/2024 5:58;Sur;60;5;2;Accidente;1;0;0
4323;31/05/2025 0:08;Centro;80;1;17;Neutral;0;1;0
4324;23/07/2024 1:06;Oeste;72;1;10;Neutral;0;1;0
4325;21/09/2024 11:51;Norte;141;4;7;Fuego;0;0;1
4326;29/08/2024 14:37;Oeste;110;4;10;Neutral;0;1;0
4327;27/06/2024 21:22;Oeste;129;6;19;Neutral;0;1;0
4328;7/01/2025 23:00;Sur;96;6;9;Fuego;0;0;1
4329;14/03/2025 23:17;Oeste;27;6;17;Accidente;1;0;0
4330;22/06/2024 16:58;Oeste;113;1;9;Accidente;1;0;0
4331;22/12/2024 14:39;Norte;65;9;9;Accidente;1;0;0
4332;18/03/2025 23:01;Sur;172;7;5;Neutral;0;1;0
4333;9/09/2024 2:21;Oeste;48;7;7;Neutral;0;1;0
4334;9/09/2024 15:01;Este;156;7;11;Fuego;0;0;1
4335;27/10/2024 21:35;Centro;165;2;8;Neutral;0;1;0
4336;9/10/2024 16:02;Norte;20;2;14;Neutral;0;1;0
4337;17/06/2024 17:28;Oeste;26;6;2;Accidente;1;0;0
4338;16/10/2024 17:34;Este;61;7;10;Neutral;0;1;0
4339;21/04/2025 1:52;Oeste;66;3;16;Neutral;0;1;0
4340;29/04/2025 11:30;Oeste;111;4;16;Neutral;0;1;0
4341;12/12/2024 6:46;Sur;75;3;19;Fuego;0;0;1
4342;5/02/2025 23:16;Sur;94;7;11;Neutral;0;1;0
4343;29/01/2025 16:23;Sur;76;7;6;Fuego;0;0;1
